prey,predator,iteration,,prey,predator,,,prey,predator,iteration,,prey,predator,iteration,,prey,predator,,,prey,predator,,,prey,predator,,,prey,predator,,,prey,predator,iteration,,prey,predator,iteration
5062,0,1736,,449,232,,,5015,0,1736,,5286,0,1736,,796,140,,,2112,472,,,5421,0,,,5421,0,,,1943,621,1736,,540,134,1736
5133,0,1737,,450,231,,,4939,0,1737,,5275,0,1737,,795,142,,,2075,463,,,5492,0,,,5492,0,,,1879,625,1737,,554,131,1737
5134,0,1738,,463,224,,,4978,0,1738,,5297,0,1738,,857,143,,,2056,459,,,5610,0,,,5610,0,,,1855,650,1738,,577,122,1738
5129,0,1739,,466,231,,,4949,0,1739,,5287,0,1739,,880,145,,,2026,462,,,5605,0,,,5605,0,,,1833,649,1739,,600,123,1739
5165,0,1740,,480,223,,,5054,0,1740,,5324,0,1740,,887,146,,,1988,499,,,5549,0,,,5549,0,,,1758,658,1740,,616,116,1740
5159,0,1741,,482,239,,,5077,0,1741,,5349,0,1741,,917,156,,,1941,507,,,5596,0,,,5596,0,,,1699,659,1741,,647,112,1741
5169,0,1742,,481,235,,,4940,0,1742,,5319,0,1742,,951,162,,,1926,520,,,5621,0,,,5621,0,,,1656,662,1742,,688,99,1742
5219,0,1743,,482,222,,,4983,0,1743,,5357,0,1743,,969,166,,,1942,535,,,5632,0,,,5632,0,,,1630,674,1743,,757,92,1743
5206,0,1744,,484,218,,,4958,0,1744,,5351,0,1744,,978,161,,,1907,548,,,5593,0,,,5593,0,,,1577,669,1744,,774,85,1744
5242,0,1745,,492,225,,,4978,0,1745,,5351,0,1745,,963,153,,,1881,551,,,5629,0,,,5629,0,,,1567,646,1745,,788,78,1745
5247,0,1746,,503,229,,,4902,0,1746,,5426,0,1746,,1002,164,,,1866,544,,,5645,0,,,5645,0,,,1532,682,1746,,822,73,1746
5255,0,1747,,506,217,,,4897,0,1747,,5405,0,1747,,998,160,,,1839,548,,,5635,0,,,5635,0,,,1467,685,1747,,865,66,1747
5226,0,1748,,512,204,,,4932,0,1748,,5444,0,1748,,1011,163,,,1795,574,,,5653,0,,,5653,0,,,1405,677,1748,,891,68,1748
5275,0,1749,,512,199,,,4957,0,1749,,5476,0,1749,,1021,163,,,1763,561,,,5606,0,,,5606,0,,,1359,658,1749,,922,65,1749
5234,0,1750,,513,195,,,4949,0,1750,,5508,0,1750,,1063,163,,,1732,551,,,5625,0,,,5625,0,,,1330,661,1750,,983,63,1750
5310,0,1751,,512,194,,,4978,0,1751,,5474,0,1751,,1092,174,,,1717,573,,,5660,0,,,5660,0,,,1290,629,1751,,1049,63,1751
5290,0,1752,,535,192,,,4925,0,1752,,5507,0,1752,,1100,170,,,1758,583,,,5721,0,,,5721,0,,,1276,633,1752,,1103,63,1752
5328,0,1753,,524,195,,,4988,0,1753,,5478,0,1753,,1161,175,,,1723,594,,,5689,0,,,5689,0,,,1230,608,1753,,1146,61,1753
5364,0,1754,,519,203,,,5053,0,1754,,5484,0,1754,,1164,180,,,1758,605,,,5572,0,,,5572,0,,,1175,603,1754,,1188,56,1754
5442,0,1755,,514,198,,,5090,0,1755,,5495,0,1755,,1203,183,,,1764,619,,,5566,0,,,5566,0,,,1112,580,1755,,1226,51,1755
5434,0,1756,,512,201,,,5017,0,1756,,5461,0,1756,,1245,184,,,1794,620,,,5620,0,,,5620,0,,,1093,568,1756,,1301,64,1756
5465,0,1757,,530,191,,,5033,0,1757,,5518,0,1757,,1240,191,,,1758,618,,,5599,0,,,5599,0,,,1083,569,1757,,1373,63,1757
5455,0,1758,,555,188,,,5075,0,1758,,5598,0,1758,,1225,197,,,1734,617,,,5610,0,,,5610,0,,,1044,565,1758,,1435,62,1758
5433,0,1759,,552,184,,,5040,0,1759,,5586,0,1759,,1242,201,,,1714,629,,,5532,0,,,5532,0,,,1012,561,1759,,1502,60,1759
5452,0,1760,,555,180,,,5108,0,1760,,5640,0,1760,,1291,214,,,1713,639,,,5560,0,,,5560,0,,,971,532,1760,,1588,59,1760
5459,0,1761,,553,177,,,5034,0,1761,,5714,0,1761,,1327,207,,,1675,641,,,5528,0,,,5528,0,,,948,511,1761,,1630,66,1761
5453,0,1762,,550,169,,,5088,0,1762,,5708,0,1762,,1343,210,,,1621,633,,,5537,0,,,5537,0,,,951,518,1762,,1728,64,1762
5447,0,1763,,538,169,,,5102,0,1763,,5735,0,1763,,1368,221,,,1575,626,,,5556,0,,,5556,0,,,920,503,1763,,1806,63,1763
5483,0,1764,,573,165,,,5061,0,1764,,5697,0,1764,,1416,218,,,1528,625,,,5545,0,,,5545,0,,,859,467,1764,,1890,63,1764
5511,0,1765,,585,162,,,5014,0,1765,,5735,0,1765,,1457,216,,,1490,642,,,5561,0,,,5561,0,,,835,466,1765,,1996,69,1765
5555,0,1766,,590,166,,,5034,0,1766,,5729,0,1766,,1461,235,,,1468,635,,,5454,0,,,5454,0,,,806,458,1766,,2068,62,1766
5542,0,1767,,620,168,,,5034,0,1767,,5803,0,1767,,1494,239,,,1455,636,,,5453,0,,,5453,0,,,778,439,1767,,2128,66,1767
5556,0,1768,,631,161,,,5024,0,1768,,5722,0,1768,,1559,241,,,1375,647,,,5440,0,,,5440,0,,,733,420,1768,,2226,69,1768
5551,0,1769,,658,164,,,4957,0,1769,,5660,0,1769,,1589,272,,,1384,643,,,5462,0,,,5462,0,,,707,396,1769,,2278,69,1769
5515,0,1770,,673,162,,,4869,0,1770,,5596,0,1770,,1630,272,,,1334,642,,,5419,0,,,5419,0,,,691,400,1770,,2405,67,1770
5571,0,1771,,666,165,,,4927,0,1771,,5649,0,1771,,1654,287,,,1286,646,,,5370,0,,,5370,0,,,686,402,1771,,2474,63,1771
5566,0,1772,,668,163,,,4984,0,1772,,5682,0,1772,,1705,298,,,1227,679,,,5394,0,,,5394,0,,,666,417,1772,,2571,63,1772
5571,0,1773,,677,170,,,4942,0,1773,,5620,0,1773,,1752,318,,,1193,658,,,5412,0,,,5412,0,,,648,403,1773,,2686,68,1773
5562,0,1774,,707,163,,,5007,0,1774,,5535,0,1774,,1811,330,,,1145,668,,,5443,0,,,5443,0,,,663,388,1774,,2744,58,1774
5563,0,1775,,743,167,,,4978,0,1775,,5497,0,1775,,1854,351,,,1088,673,,,5432,0,,,5432,0,,,626,368,1775,,2872,61,1775
5556,0,1776,,757,171,,,4976,0,1776,,5438,0,1776,,1895,365,,,1054,688,,,5407,0,,,5407,0,,,628,342,1776,,2946,63,1776
5637,0,1777,,786,172,,,4995,0,1777,,5394,0,1777,,1928,395,,,1056,652,,,5379,0,,,5379,0,,,608,338,1777,,2987,62,1777
5666,0,1778,,843,166,,,5052,0,1778,,5303,0,1778,,1981,418,,,1037,620,,,5399,0,,,5399,0,,,609,349,1778,,3080,63,1778
5624,0,1779,,864,165,,,5032,0,1779,,5296,0,1779,,2053,445,,,1022,631,,,5379,0,,,5379,0,,,592,339,1779,,3230,65,1779
5588,0,1780,,868,164,,,5073,0,1780,,5290,0,1780,,2111,447,,,1043,617,,,5416,0,,,5416,0,,,575,330,1780,,3301,70,1780
5512,0,1781,,882,164,,,5156,0,1781,,5206,0,1781,,2163,467,,,1024,625,,,5332,0,,,5332,0,,,550,334,1781,,3398,75,1781
5517,0,1782,,905,159,,,5121,0,1782,,5174,0,1782,,2237,491,,,1041,626,,,5293,0,,,5293,0,,,535,330,1782,,3500,73,1782
5477,0,1783,,983,167,,,5091,0,1783,,5142,0,1783,,2285,493,,,1030,605,,,5269,0,,,5269,0,,,513,313,1783,,3579,71,1783
5484,0,1784,,986,173,,,5209,0,1784,,5129,0,1784,,2345,479,,,1011,587,,,5296,0,,,5296,0,,,514,308,1784,,3636,69,1784
5480,0,1785,,1007,177,,,5315,0,1785,,5196,0,1785,,2398,498,,,966,576,,,5255,0,,,5255,0,,,501,305,1785,,3742,70,1785
5535,0,1786,,1053,182,,,5370,0,1786,,5213,0,1786,,2433,500,,,944,549,,,5259,0,,,5259,0,,,480,298,1786,,3865,64,1786
5468,0,1787,,1072,173,,,5415,0,1787,,5228,0,1787,,2460,474,,,959,531,,,5265,0,,,5265,0,,,418,295,1787,,3970,63,1787
5439,0,1788,,1089,185,,,5418,0,1788,,5218,0,1788,,2440,504,,,967,526,,,5159,0,,,5159,0,,,398,281,1788,,3977,65,1788
5428,0,1789,,1107,208,,,5407,0,1789,,5260,0,1789,,2514,521,,,963,509,,,5115,0,,,5115,0,,,378,269,1789,,4059,66,1789
5366,0,1790,,1142,207,,,5407,0,1790,,5301,0,1790,,2600,532,,,982,471,,,5088,0,,,5088,0,,,330,251,1790,,4126,66,1790
5377,0,1791,,1202,203,,,5408,0,1791,,5313,0,1791,,2608,526,,,983,471,,,5029,0,,,5029,0,,,325,254,1791,,4117,65,1791
5392,0,1792,,1253,195,,,5392,0,1792,,5374,0,1792,,2615,522,,,959,440,,,4952,0,,,4952,0,,,300,238,1792,,4135,73,1792
5326,0,1793,,1311,193,,,5395,0,1793,,5381,0,1793,,2601,509,,,924,410,,,5021,0,,,5021,0,,,266,231,1793,,4204,74,1793
5347,0,1794,,1362,194,,,5381,0,1794,,5426,0,1794,,2615,536,,,920,389,,,4989,0,,,4989,0,,,238,230,1794,,4228,75,1794
5408,0,1795,,1411,190,,,5396,0,1795,,5419,0,1795,,2615,531,,,900,399,,,4976,0,,,4976,0,,,210,231,1795,,4220,84,1795
5338,0,1796,,1444,189,,,5389,0,1796,,5418,0,1796,,2594,518,,,880,390,,,4948,0,,,4948,0,,,202,220,1796,,4388,87,1796
5373,0,1797,,1519,211,,,5319,0,1797,,5455,0,1797,,2583,530,,,860,365,,,4929,0,,,4929,0,,,206,214,1797,,4440,97,1797
5363,0,1798,,1540,204,,,5349,0,1798,,5443,0,1798,,2561,551,,,843,353,,,4916,0,,,4916,0,,,195,205,1798,,4545,100,1798
5401,0,1799,,1585,207,,,5363,0,1799,,5496,0,1799,,2524,548,,,808,332,,,4953,0,,,4953,0,,,186,202,1799,,4570,97,1799
5402,0,1800,,1615,212,,,5282,0,1800,,5585,0,1800,,2474,541,,,814,342,,,4902,0,,,4902,0,,,167,190,1800,,4630,99,1800
5422,0,1801,,1649,215,,,5223,0,1801,,5588,0,1801,,2375,562,,,824,345,,,4866,0,,,4866,0,,,151,198,1801,,4683,114,1801
5418,0,1802,,1689,224,,,5220,0,1802,,5607,0,1802,,2386,556,,,805,355,,,4876,0,,,4876,0,,,145,197,1802,,4652,125,1802
5443,0,1803,,1709,227,,,5190,0,1803,,5521,0,1803,,2345,562,,,824,331,,,4879,0,,,4879,0,,,148,193,1803,,4652,135,1803
5411,0,1804,,1724,227,,,5157,0,1804,,5515,0,1804,,2348,560,,,847,326,,,4905,0,,,4905,0,,,127,189,1804,,4690,137,1804
5347,0,1805,,1752,248,,,5154,0,1805,,5512,0,1805,,2285,565,,,847,320,,,4913,0,,,4913,0,,,116,184,1805,,4690,136,1805
5329,0,1806,,1790,263,,,5070,0,1806,,5485,0,1806,,2172,550,,,821,303,,,4989,0,,,4989,0,,,103,182,1806,,4622,135,1806
5281,0,1807,,1848,267,,,5129,0,1807,,5472,0,1807,,2110,544,,,853,295,,,5061,0,,,5061,0,,,89,181,1807,,4572,139,1807
5251,0,1808,,1848,266,,,5137,0,1808,,5379,0,1808,,2035,538,,,854,277,,,5067,0,,,5067,0,,,81,170,1808,,4552,149,1808
5255,0,1809,,1856,276,,,5081,0,1809,,5389,0,1809,,1940,564,,,874,276,,,5054,0,,,5054,0,,,76,165,1809,,4617,149,1809
5206,0,1810,,1901,277,,,5091,0,1810,,5252,0,1810,,1878,581,,,860,269,,,5109,0,,,5109,0,,,70,162,1810,,4594,155,1810
5149,0,1811,,1951,280,,,5069,0,1811,,5241,0,1811,,1796,578,,,902,275,,,5109,0,,,5109,0,,,72,151,1811,,4636,171,1811
5167,0,1812,,1988,271,,,5076,0,1812,,5285,0,1812,,1730,577,,,922,258,,,5197,0,,,5197,0,,,73,144,1812,,4529,176,1812
5114,0,1813,,2032,285,,,5101,0,1813,,5292,0,1813,,1675,575,,,897,251,,,5271,0,,,5271,0,,,69,134,1813,,4429,181,1813
5085,0,1814,,2059,287,,,5075,0,1814,,5262,0,1814,,1603,585,,,915,250,,,5274,0,,,5274,0,,,61,130,1814,,4404,183,1814
5173,0,1815,,2050,287,,,5126,0,1815,,5254,0,1815,,1560,594,,,952,239,,,5363,0,,,5363,0,,,60,129,1815,,4322,186,1815
5231,0,1816,,2059,286,,,5169,0,1816,,5209,0,1816,,1523,620,,,949,252,,,5414,0,,,5414,0,,,52,124,1816,,4245,194,1816
5193,0,1817,,2092,301,,,5177,0,1817,,5243,0,1817,,1550,619,,,945,252,,,5375,0,,,5375,0,,,48,115,1817,,4145,219,1817
5149,0,1818,,2107,300,,,5153,0,1818,,5217,0,1818,,1449,637,,,972,233,,,5388,0,,,5388,0,,,46,113,1818,,4100,235,1818
5113,0,1819,,2167,304,,,5131,0,1819,,5174,0,1819,,1352,632,,,1026,225,,,5353,0,,,5353,0,,,32,93,1819,,4089,251,1819
5112,0,1820,,2199,304,,,5131,0,1820,,5204,0,1820,,1315,628,,,1053,218,,,5385,0,,,5385,0,,,30,80,1820,,4098,259,1820
5159,0,1821,,2188,322,,,5113,0,1821,,5148,0,1821,,1263,634,,,1082,217,,,5419,0,,,5419,0,,,26,65,1821,,4037,255,1821
5199,0,1822,,2195,341,,,5108,0,1822,,5190,0,1822,,1203,636,,,1103,218,,,5499,0,,,5499,0,,,23,61,1822,,4061,264,1822
5201,0,1823,,2202,340,,,5090,0,1823,,5186,0,1823,,1153,653,,,1140,229,,,5483,0,,,5483,0,,,25,56,1823,,3994,279,1823
5209,0,1824,,2161,339,,,5022,0,1824,,5262,0,1824,,1091,667,,,1177,230,,,5499,0,,,5499,0,,,23,53,1824,,3980,306,1824
5193,0,1825,,2217,350,,,5059,0,1825,,5203,0,1825,,1093,658,,,1175,225,,,5467,0,,,5467,0,,,23,46,1825,,3954,325,1825
5219,0,1826,,2172,352,,,5068,0,1826,,5311,0,1826,,1046,692,,,1186,226,,,5437,0,,,5437,0,,,27,45,1826,,3969,330,1826
5252,0,1827,,2182,361,,,5183,0,1827,,5368,0,1827,,1005,701,,,1208,228,,,5465,0,,,5465,0,,,23,37,1827,,3901,334,1827
5315,0,1828,,2204,377,,,5028,0,1828,,5370,0,1828,,965,677,,,1229,219,,,5442,0,,,5442,0,,,23,32,1828,,3828,363,1828
5311,0,1829,,2212,388,,,5091,0,1829,,5369,0,1829,,918,685,,,1258,209,,,5430,0,,,5430,0,,,23,31,1829,,3801,379,1829
5227,0,1830,,2203,408,,,5052,0,1830,,5447,0,1830,,881,688,,,1285,207,,,5348,0,,,5348,0,,,23,30,1830,,3693,404,1830
5160,0,1831,,2198,422,,,5105,0,1831,,5523,0,1831,,850,694,,,1315,219,,,5231,0,,,5231,0,,,27,23,1831,,3679,416,1831
5133,0,1832,,2208,411,,,5099,0,1832,,5548,0,1832,,793,679,,,1311,218,,,5234,0,,,5234,0,,,26,19,1832,,3594,440,1832
5186,0,1833,,2171,421,,,5098,0,1833,,5539,0,1833,,707,663,,,1338,216,,,5166,0,,,5166,0,,,27,15,1833,,3558,483,1833
5200,0,1834,,2167,428,,,5104,0,1834,,5529,0,1834,,656,640,,,1378,211,,,5070,0,,,5070,0,,,24,12,1834,,3501,518,1834
5155,0,1835,,2100,445,,,5060,0,1835,,5579,0,1835,,637,633,,,1414,210,,,5065,0,,,5065,0,,,21,10,1835,,3407,551,1835
5170,0,1836,,2063,449,,,5080,0,1836,,5626,0,1836,,574,601,,,1430,207,,,5049,0,,,5049,0,,,17,7,1836,,3282,561,1836
5232,0,1837,,2062,497,,,5119,0,1837,,5658,0,1837,,547,613,,,1452,209,,,4972,0,,,4972,0,,,15,7,1837,,3186,573,1837
5181,0,1838,,2060,501,,,5121,0,1838,,5651,0,1838,,497,612,,,1492,212,,,4901,0,,,4901,0,,,14,5,1838,,3108,613,1838
5207,0,1839,,2018,498,,,5093,0,1839,,5677,0,1839,,485,593,,,1496,205,,,4891,0,,,4891,0,,,14,5,1839,,3114,628,1839
5171,0,1840,,2023,484,,,5155,0,1840,,5621,0,1840,,477,593,,,1544,199,,,4905,0,,,4905,0,,,18,2,1840,,3018,642,1840
5142,0,1841,,1999,484,,,5175,0,1841,,5741,0,1841,,434,565,,,1545,187,,,4901,0,,,4901,0,,,18,1,1841,,2899,665,1841
5183,0,1842,,2004,496,,,5138,0,1842,,5690,0,1842,,420,536,,,1563,204,,,4902,0,,,4902,0,,,18,1,1842,,2847,694,1842
5123,0,1843,,1932,500,,,5015,0,1843,,5684,0,1843,,382,522,,,1605,211,,,4875,0,,,4875,0,,,19,1,1843,,2767,708,1843
5070,0,1844,,1885,517,,,5078,0,1844,,5643,0,1844,,369,487,,,1649,213,,,4899,0,,,4899,0,,,19,1,1844,,2664,706,1844
5072,0,1845,,1838,527,,,5028,0,1845,,5693,0,1845,,356,454,,,1637,203,,,4850,0,,,4850,0,,,19,1,1845,,2621,728,1845
5081,0,1846,,1848,518,,,5064,0,1846,,5656,0,1846,,328,457,,,1647,213,,,4895,0,,,4895,0,,,17,1,1846,,2551,746,1846
5090,0,1847,,1810,526,,,5033,0,1847,,5679,0,1847,,323,447,,,1681,223,,,4969,0,,,4969,0,,,19,1,1847,,2481,776,1847
5046,0,1848,,1762,524,,,5046,0,1848,,5647,0,1848,,304,421,,,1730,229,,,5064,0,,,5064,0,,,22,0,1848,,2412,775,1848
4969,0,1849,,1708,541,,,5051,0,1849,,5679,0,1849,,295,394,,,1747,217,,,5045,0,,,5045,0,,,18,0,1849,,2350,792,1849
5027,0,1850,,1627,557,,,5052,0,1850,,5697,0,1850,,288,376,,,1727,206,,,5082,0,,,5082,0,,,18,0,1850,,2296,809,1850
5097,0,1851,,1577,585,,,5166,0,1851,,5669,0,1851,,286,367,,,1719,209,,,5057,0,,,5057,0,,,18,0,1851,,2243,819,1851
5101,0,1852,,1524,614,,,5146,0,1852,,5592,0,1852,,284,365,,,1730,218,,,5090,0,,,5090,0,,,23,0,1852,,2181,807,1852
5043,0,1853,,1453,618,,,5085,0,1853,,5535,0,1853,,294,361,,,1796,216,,,5095,0,,,5095,0,,,24,0,1853,,2119,809,1853
5029,0,1854,,1367,611,,,5134,0,1854,,5574,0,1854,,320,356,,,1807,205,,,5122,0,,,5122,0,,,20,0,1854,,2064,842,1854
5012,0,1855,,1337,613,,,5183,0,1855,,5574,0,1855,,319,331,,,1829,206,,,5126,0,,,5126,0,,,20,0,1855,,1980,873,1855
4993,0,1856,,1311,629,,,5165,0,1856,,5577,0,1856,,308,311,,,1783,217,,,5116,0,,,5116,0,,,19,0,1856,,1933,912,1856
4934,0,1857,,1232,628,,,5140,0,1857,,5525,0,1857,,309,308,,,1789,227,,,5107,0,,,5107,0,,,19,0,1857,,1866,940,1857
4885,0,1858,,1185,635,,,5225,0,1858,,5544,0,1858,,311,304,,,1849,227,,,5100,0,,,5100,0,,,19,0,1858,,1796,965,1858
4905,0,1859,,1166,667,,,5298,0,1859,,5455,0,1859,,307,290,,,1851,239,,,5110,0,,,5110,0,,,19,0,1859,,1750,975,1859
4982,0,1860,,1145,670,,,5301,0,1860,,5519,0,1860,,301,270,,,1859,223,,,5092,0,,,5092,0,,,19,0,1860,,1694,987,1860
4921,0,1861,,1106,670,,,5265,0,1861,,5436,0,1861,,326,266,,,1856,218,,,5132,0,,,5132,0,,,26,0,1861,,1628,980,1861
4942,0,1862,,1038,674,,,5318,0,1862,,5426,0,1862,,315,256,,,1871,215,,,5123,0,,,5123,0,,,25,0,1862,,1564,1004,1862
4961,0,1863,,999,678,,,5268,0,1863,,5456,0,1863,,312,237,,,1923,240,,,5103,0,,,5103,0,,,20,0,1863,,1447,1008,1863
5011,0,1864,,954,667,,,5302,0,1864,,5425,0,1864,,341,217,,,1925,247,,,5033,0,,,5033,0,,,25,0,1864,,1386,1013,1864
5016,0,1865,,929,660,,,5348,0,1865,,5349,0,1865,,351,206,,,1918,230,,,5012,0,,,5012,0,,,24,0,1865,,1294,1020,1865
5011,0,1866,,902,672,,,5352,0,1866,,5279,0,1866,,359,190,,,1881,248,,,5087,0,,,5087,0,,,23,0,1866,,1217,1021,1866
4910,0,1867,,863,674,,,5369,0,1867,,5316,0,1867,,369,184,,,1913,254,,,5158,0,,,5158,0,,,23,0,1867,,1167,1018,1867
4888,0,1868,,821,695,,,5439,0,1868,,5452,0,1868,,401,178,,,1935,281,,,5158,0,,,5158,0,,,21,0,1868,,1077,1022,1868
4931,0,1869,,786,685,,,5444,0,1869,,5503,0,1869,,416,170,,,1888,292,,,5192,0,,,5192,0,,,21,0,1869,,1016,993,1869
4903,0,1870,,764,674,,,5410,0,1870,,5453,0,1870,,410,149,,,1919,294,,,5222,0,,,5222,0,,,19,0,1870,,973,1000,1870
4939,0,1871,,779,688,,,5304,0,1871,,5486,0,1871,,414,147,,,1904,294,,,5256,0,,,5256,0,,,18,0,1871,,916,989,1871
4973,0,1872,,772,671,,,5420,0,1872,,5477,0,1872,,441,146,,,1955,319,,,5346,0,,,5346,0,,,18,0,1872,,850,987,1872
5022,0,1873,,742,664,,,5483,0,1873,,5441,0,1873,,457,144,,,1941,335,,,5286,0,,,5286,0,,,18,0,1873,,828,983,1873
5048,0,1874,,716,653,,,5417,0,1874,,5484,0,1874,,453,135,,,1937,333,,,5258,0,,,5258,0,,,17,0,1874,,781,963,1874
5047,0,1875,,678,654,,,5444,0,1875,,5448,0,1875,,463,126,,,1948,331,,,5326,0,,,5326,0,,,13,0,1875,,709,938,1875
5022,0,1876,,640,633,,,5419,0,1876,,5412,0,1876,,499,106,,,1944,350,,,5329,0,,,5329,0,,,16,0,1876,,662,905,1876
5066,0,1877,,616,614,,,5445,0,1877,,5443,0,1877,,530,97,,,1991,380,,,5346,0,,,5346,0,,,16,0,1877,,603,881,1877
5129,0,1878,,573,604,,,5406,0,1878,,5397,0,1878,,561,96,,,1974,403,,,5350,0,,,5350,0,,,16,0,1878,,555,860,1878
5130,0,1879,,542,580,,,5426,0,1879,,5392,0,1879,,563,89,,,1907,409,,,5325,0,,,5325,0,,,16,0,1879,,539,831,1879
5163,0,1880,,524,549,,,5366,0,1880,,5443,0,1880,,573,82,,,1939,416,,,5425,0,,,5425,0,,,16,0,1880,,496,820,1880
5160,0,1881,,520,540,,,5397,0,1881,,5482,0,1881,,584,80,,,1980,406,,,5440,0,,,5440,0,,,19,0,1881,,454,784,1881
5159,0,1882,,509,531,,,5430,0,1882,,5455,0,1882,,634,72,,,2018,404,,,5397,0,,,5397,0,,,19,0,1882,,426,749,1882
5222,0,1883,,508,520,,,5384,0,1883,,5417,0,1883,,672,75,,,2043,416,,,5404,0,,,5404,0,,,21,0,1883,,398,708,1883
5205,0,1884,,495,498,,,5360,0,1884,,5332,0,1884,,664,70,,,2052,415,,,5432,0,,,5432,0,,,14,0,1884,,374,681,1884
5201,0,1885,,497,473,,,5420,0,1885,,5248,0,1885,,711,71,,,2055,438,,,5365,0,,,5365,0,,,14,0,1885,,354,659,1885
5264,0,1886,,489,422,,,5470,0,1886,,5155,0,1886,,746,71,,,1999,433,,,5300,0,,,5300,0,,,13,0,1886,,317,622,1886
5255,0,1887,,484,398,,,5437,0,1887,,5188,0,1887,,757,80,,,2005,465,,,5198,0,,,5198,0,,,9,0,1887,,290,605,1887
5223,0,1888,,462,371,,,5361,0,1888,,5182,0,1888,,777,81,,,1975,484,,,5194,0,,,5194,0,,,9,0,1888,,260,574,1888
5181,0,1889,,462,341,,,5321,0,1889,,5185,0,1889,,800,87,,,1948,501,,,5316,0,,,5316,0,,,9,0,1889,,232,542,1889
5225,0,1890,,459,334,,,5416,0,1890,,5137,0,1890,,848,85,,,1903,507,,,5386,0,,,5386,0,,,9,0,1890,,205,502,1890
5243,0,1891,,452,318,,,5355,0,1891,,5150,0,1891,,857,83,,,1868,505,,,5360,0,,,5360,0,,,9,0,1891,,205,469,1891
5286,0,1892,,433,293,,,5420,0,1892,,5145,0,1892,,924,82,,,1814,521,,,5337,0,,,5337,0,,,9,0,1892,,207,439,1892
5306,0,1893,,445,265,,,5404,0,1893,,5089,0,1893,,961,81,,,1764,552,,,5369,0,,,5369,0,,,9,0,1893,,189,419,1893
5343,0,1894,,444,261,,,5410,0,1894,,5163,0,1894,,995,82,,,1746,550,,,5321,0,,,5321,0,,,14,0,1894,,181,406,1894
5451,0,1895,,457,251,,,5357,0,1895,,5158,0,1895,,1038,84,,,1718,541,,,5338,0,,,5338,0,,,14,0,1895,,161,393,1895
5465,0,1896,,466,243,,,5386,0,1896,,5127,0,1896,,1076,84,,,1673,544,,,5344,0,,,5344,0,,,14,0,1896,,169,368,1896
5501,0,1897,,465,241,,,5370,0,1897,,5169,0,1897,,1148,85,,,1628,568,,,5359,0,,,5359,0,,,20,0,1897,,161,357,1897
5545,0,1898,,480,233,,,5339,0,1898,,5210,0,1898,,1185,86,,,1545,577,,,5311,0,,,5311,0,,,20,0,1898,,152,318,1898
5608,0,1899,,488,218,,,5331,0,1899,,5268,0,1899,,1227,88,,,1462,614,,,5305,0,,,5305,0,,,18,0,1899,,137,295,1899
5584,0,1900,,480,218,,,5376,0,1900,,5317,0,1900,,1280,90,,,1435,655,,,5323,0,,,5323,0,,,18,0,1900,,143,274,1900
5536,0,1901,,475,213,,,5313,0,1901,,5330,0,1901,,1354,85,,,1384,667,,,5313,0,,,5313,0,,,18,0,1901,,138,254,1901
5539,0,1902,,465,207,,,5415,0,1902,,5332,0,1902,,1377,91,,,1332,682,,,5335,0,,,5335,0,,,18,0,1902,,133,246,1902
5543,0,1903,,464,203,,,5566,0,1903,,5314,0,1903,,1418,94,,,1281,687,,,5357,0,,,5357,0,,,18,0,1903,,126,222,1903
5525,0,1904,,473,193,,,5534,0,1904,,5293,0,1904,,1445,90,,,1254,719,,,5316,0,,,5316,0,,,15,0,1904,,127,210,1904
5518,0,1905,,481,185,,,5559,0,1905,,5401,0,1905,,1476,91,,,1196,716,,,5282,0,,,5282,0,,,19,0,1905,,130,184,1905
5488,0,1906,,490,178,,,5534,0,1906,,5454,0,1906,,1549,97,,,1159,727,,,5253,0,,,5253,0,,,17,0,1906,,150,166,1906
5525,0,1907,,527,181,,,5525,0,1907,,5485,0,1907,,1594,95,,,1124,725,,,5317,0,,,5317,0,,,17,0,1907,,153,158,1907
5463,0,1908,,572,184,,,5487,0,1908,,5512,0,1908,,1668,95,,,1076,755,,,5315,0,,,5315,0,,,17,0,1908,,143,153,1908
5451,0,1909,,553,180,,,5499,0,1909,,5648,0,1909,,1714,98,,,1033,775,,,5299,0,,,5299,0,,,22,0,1909,,137,138,1909
5410,0,1910,,555,174,,,5493,0,1910,,5634,0,1910,,1803,92,,,977,785,,,5334,0,,,5334,0,,,22,0,1910,,142,124,1910
5314,0,1911,,550,171,,,5532,0,1911,,5628,0,1911,,1878,89,,,915,798,,,5374,0,,,5374,0,,,22,0,1911,,141,110,1911
5439,0,1912,,560,178,,,5562,0,1912,,5583,0,1912,,1929,82,,,873,829,,,5271,0,,,5271,0,,,24,0,1912,,145,96,1912
5395,0,1913,,594,167,,,5540,0,1913,,5662,0,1913,,1976,88,,,799,829,,,5258,0,,,5258,0,,,24,0,1913,,146,86,1913
5335,0,1914,,599,159,,,5503,0,1914,,5697,0,1914,,2071,84,,,738,855,,,5304,0,,,5304,0,,,28,0,1914,,141,74,1914
5311,0,1915,,596,157,,,5439,0,1915,,5664,0,1915,,2131,83,,,697,852,,,5257,0,,,5257,0,,,27,0,1915,,137,66,1915
5344,0,1916,,637,165,,,5385,0,1916,,5669,0,1916,,2217,83,,,618,854,,,5165,0,,,5165,0,,,27,0,1916,,131,57,1916
